Date,Region,Cohort,Format,Device,Gender,Age,Income,Spends,Impressions,Clicks,Views,Install,Registration
01-10-2024,AHD,Channels Targeting,Skip,CTV&Desktop,Both,AllAge,AllInc,₹9,10,-,3,-,-
01-10-2024,AHD,Channels Targeting,Skip,Android,Both,AllAge,AllInc,₹5,3,-,1,-,-
01-10-2024,AHD,Channels Targeting,Skip,iOS,Both,AllAge,AllInc,₹0,10,-,-,-,-
02-10-2024,AHD,Channels Targeting,Skip,CTV&Desktop,Both,AllAge,AllInc,₹2,21,-,2,-,-
02-10-2024,AHD,Channels Targeting,Skip,Android,Both,AllAge,AllInc,₹4,5,-,1,-,-
02-10-2024,AHD,Channels Targeting,Skip,iOS,Both,AllAge,AllInc,₹0,10,-,-,-,-
03-10-2024,AHD,Channels Targeting,Skip,CTV&Desktop,Both,AllAge,AllInc,₹0,36,-,1,-,-
03-10-2024,AHD,Channels Targeting,Skip,Android,Both,AllAge,AllInc,₹3,3,-,1,-,-
03-10-2024,AHD,Channels Targeting,Skip,iOS,Both,AllAge,AllInc,₹3,13,-,1,-,-
04-10-2024,AHD,Channels Targeting,Skip,CTV&Desktop,Both,AllAge,AllInc,₹3,27,-,3,-,-
04-10-2024,AHD,Channels Targeting,Skip,Android,Both,AllAge,AllInc,₹17,5,-,4,-,-
04-10-2024,AHD,Channels Targeting,Skip,iOS,Both,AllAge,AllInc,₹8,19,-,5,-,-
05-10-2024,AHD,Channels Targeting,Skip,CTV&Desktop,Both,AllAge,AllInc,₹5,10,-,3,-,-
05-10-2024,AHD,Channels Targeting,Skip,iOS,Both,AllAge,AllInc,₹0,8,-,-,-,-
06-10-2024,AHD,Channels Targeting,Skip,CTV&Desktop,Both,AllAge,AllInc,₹0,2,-,-,-,-
06-10-2024,AHD,Channels Targeting,Skip,Android,Both,AllAge,AllInc,₹3,1,-,1,-,-
07-10-2024,AHD,Channels Targeting,Skip,Android,Both,AllAge,AllInc,₹2,2,-,1,-,-
30-09-2024,AHD,Channels Targeting,Skip,Android,Males,2544,T30Inc,₹3,5,-,3,-,-
01-10-2024,AHD,Channels Targeting,Skip,Android,Males,2544,T30Inc,₹2,4,-,1,-,-
02-10-2024,AHD,Channels Targeting,Skip,Android,Males,2544,T30Inc,₹0,6,-,-,-,-
03-10-2024,AHD,Channels Targeting,Skip,Android,Males,2544,T30Inc,₹2,14,-,1,-,-
04-10-2024,AHD,Channels Targeting,Skip,Android,Males,2544,T30Inc,₹0,8,-,-,-,-
05-10-2024,AHD,Channels Targeting,Skip,Android,Males,2544,T30Inc,₹2,6,-,1,-,-
06-10-2024,AHD,Channels Targeting,Skip,Android,Males,2544,T30Inc,₹4,5,-,1,-,-
30-09-2024,AHD,Channels Targeting,Skip,Android,Males,2544,T50Inc,₹2,10,-,4,-,-
01-10-2024,AHD,Channels Targeting,Skip,Android,Males,2544,T50Inc,₹4,13,-,2,-,-
02-10-2024,AHD,Channels Targeting,Skip,Android,Males,2544,T50Inc,₹10,29,-,6,-,-
03-10-2024,AHD,Channels Targeting,Skip,Android,Males,2544,T50Inc,₹4,35,-,3,-,-
04-10-2024,AHD,Channels Targeting,Skip,Android,Males,2544,T50Inc,₹0,24,-,-,-,-
05-10-2024,AHD,Channels Targeting,Skip,Android,Males,2544,T50Inc,₹0,11,-,-,-,-
06-10-2024,AHD,Channels Targeting,Skip,Android,Males,2544,T50Inc,₹0,6,-,-,-,-
29-09-2024,AHD,Channels Targeting,Skip,Android,Males,4554,AllInc,₹0,3,-,-,-,-
30-09-2024,AHD,Channels Targeting,Skip,Android,Males,4554,AllInc,₹4,24,-,3,-,-
01-10-2024,AHD,Channels Targeting,Skip,Android,Males,4554,AllInc,₹2,29,-,2,-,-
02-10-2024,AHD,Channels Targeting,Skip,Android,Males,4554,AllInc,₹1,19,-,2,-,-
03-10-2024,AHD,Channels Targeting,Skip,Android,Males,4554,AllInc,₹8,39,-,5,-,-
04-10-2024,AHD,Channels Targeting,Skip,Android,Males,4554,AllInc,₹4,27,1,1,-,-
05-10-2024,AHD,Channels Targeting,Skip,Android,Males,4554,AllInc,₹6,24,-,6,-,-
06-10-2024,AHD,Channels Targeting,Skip,Android,Males,4554,AllInc,₹3,17,-,1,-,-
07-10-2024,AHD,Channels Targeting,Skip,Android,Males,4554,AllInc,₹0,1,-,-,-,-
10-09-2024,AHD,Channels Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹1,12,-,1,-,-
11-09-2024,AHD,Channels Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,"₹6,429","59,670",326,"7,983",1,-
12-09-2024,AHD,Channels Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,"₹4,640","43,988",221,"7,779",1,-
13-09-2024,AHD,Channels Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹932,"6,864",2,"3,264",1,-
16-09-2024,AHD,Channels Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹0,-,-,-,-,-
28-09-2024,AHD,Channels Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹70,420,-,100,-,-
29-09-2024,AHD,Channels Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹144,948,-,275,-,-
29-09-2024,AHD,Search Targeting,NoSkip,iOS,Females,2554,AllInc,"₹1,081","2,936",9,-,-,-
30-09-2024,AHD,Search Targeting,NoSkip,iOS,Females,2554,AllInc,"₹1,419","3,432",8,-,-,-
01-10-2024,AHD,Search Targeting,NoSkip,iOS,Females,2554,AllInc,"₹1,696","3,278",13,-,-,-
02-10-2024,AHD,Search Targeting,NoSkip,iOS,Females,2554,AllInc,"₹1,687","3,428",8,-,-,-
03-10-2024,AHD,Search Targeting,NoSkip,iOS,Females,2554,AllInc,"₹1,648","3,179",12,-,-,-
04-10-2024,AHD,Search Targeting,NoSkip,iOS,Females,2554,AllInc,"₹2,136","3,884",11,-,-,-
05-10-2024,AHD,Search Targeting,NoSkip,iOS,Females,2554,AllInc,"₹1,233","2,864",7,-,-,-
06-10-2024,AHD,Search Targeting,NoSkip,iOS,Females,2554,AllInc,₹560,"1,510",4,-,-,-
07-10-2024,AHD,Search Targeting,NoSkip,iOS,Females,2554,AllInc,₹142,430,2,-,-,-
29-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹84,143,-,-,-,-
30-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹165,238,-,-,-,-
30-09-2024,AHD,Search Targeting,NoSkip,Android,Females,2554,T50Inc,"₹12,664","47,744",459,-,1,1
01-10-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹306,354,-,-,-,-
01-10-2024,AHD,Search Targeting,NoSkip,Android,Females,2554,T50Inc,"₹14,901","48,291",445,-,-,-
02-10-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹335,393,1,-,-,-
02-10-2024,AHD,Search Targeting,NoSkip,Android,Females,2554,T50Inc,"₹10,503","44,423",483,-,1,-
03-10-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹323,353,-,-,-,-
03-10-2024,AHD,Search Targeting,NoSkip,Android,Females,2554,T50Inc,"₹10,838","45,054",470,-,-,-
04-10-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹478,500,-,-,-,-
04-10-2024,AHD,Search Targeting,NoSkip,Android,Females,2554,T50Inc,"₹11,009","46,106",436,-,-,-
05-10-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹257,373,1,-,-,-
05-10-2024,AHD,Search Targeting,NoSkip,Android,Females,2554,T50Inc,"₹5,616","32,483",315,-,2,-
06-10-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹70,120,1,-,-,-
06-10-2024,AHD,Search Targeting,NoSkip,Android,Females,2554,T50Inc,"₹1,479","9,320",65,-,1,-
07-10-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹30,44,-,-,-,-
07-10-2024,AHD,Search Targeting,NoSkip,Android,Females,2554,T50Inc,₹240,"1,902",7,-,-,-
02-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹200,923,11,-,-,-
03-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹1,917","6,689",52,-,-,-
04-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹4,311","9,443",101,-,1,-
05-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹7,845","16,962",196,-,1,-
06-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹3,747","8,318",79,-,1,-
07-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹2,289","4,923",28,-,1,3
14-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹9,439","42,570",493,-,2,-
15-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹15,854","81,910",768,-,5,3
16-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹6,859","38,548",362,-,7,-
17-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹4,571","32,308",307,-,1,-
18-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹2,775","22,659",201,-,-,-
19-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹2,540","21,324",176,-,-,-
20-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹2,270","19,287",131,-,2,-
21-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹381,"4,065",22,-,1,-
22-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹1,230","11,205",86,-,-,-
23-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹2,627","23,957",190,-,1,-
24-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹3,814","34,119",259,-,1,-
25-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹4,632","39,163",306,-,1,-
26-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹10,197","71,305",728,-,4,-
27-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹4,286","35,056",273,-,1,-
28-09-2024,AHD,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹0,-,-,-,1,-
29-09-2024,AHD,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹57,165,1,-,-,-
30-09-2024,AHD,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹663,"1,147",5,-,-,-
01-10-2024,AHD,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹868,"1,304",2,-,-,-
02-10-2024,AHD,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹893,"1,572",6,-,-,-
03-10-2024,AHD,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹825,"1,450",2,-,-,-
04-10-2024,AHD,Search Targeting,NoSkip,iOS,Males,4554,AllInc,"₹1,133","1,643",6,-,-,-
05-10-2024,AHD,Search Targeting,NoSkip,iOS,Males,4554,AllInc,"₹1,102","1,403",3,-,-,-
06-10-2024,AHD,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹614,965,2,-,-,-
07-10-2024,AHD,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹225,380,-,-,-,-
29-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹114,201,-,-,-,-
29-09-2024,AHD,Search Targeting,NoSkip,Android,Males,4554,T30Inc,₹0,1,-,-,-,-
30-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹224,331,2,-,-,-
30-09-2024,AHD,Search Targeting,NoSkip,Android,Males,4554,T30Inc,"₹4,977","19,059",178,-,-,-
01-10-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹394,443,-,-,-,-
01-10-2024,AHD,Search Targeting,NoSkip,Android,Males,4554,T30Inc,"₹11,336","40,629",354,-,1,-
02-10-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹340,374,-,-,-,-
02-10-2024,AHD,Search Targeting,NoSkip,Android,Males,4554,T30Inc,"₹10,792","39,732",386,-,-,-
03-10-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹199,208,-,-,-,-
03-10-2024,AHD,Search Targeting,NoSkip,Android,Males,4554,T30Inc,"₹9,569","35,594",371,-,1,-
04-10-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹545,578,1,-,-,-
04-10-2024,AHD,Search Targeting,NoSkip,Android,Males,4554,T30Inc,"₹9,359","34,451",343,-,-,-
05-10-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹259,371,-,-,-,-
05-10-2024,AHD,Search Targeting,NoSkip,Android,Males,4554,T30Inc,"₹5,910","24,702",220,-,3,-
06-10-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹72,132,-,-,-,-
06-10-2024,AHD,Search Targeting,NoSkip,Android,Males,4554,T30Inc,"₹2,601","13,790",143,-,1,-
07-10-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹23,46,-,-,-,-
07-10-2024,AHD,Search Targeting,NoSkip,Android,Males,4554,T30Inc,₹669,"3,784",23,-,-,-
01-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹1,3,-,-,-,-
02-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹0,2,-,-,-,-
03-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹32,118,1,-,-,-
04-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹51,188,-,-,-,-
05-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹67,232,-,-,-,-
06-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹267,576,-,-,-,-
07-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹920,"1,740",1,-,-,-
08-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,920","5,045",8,-,-,-
09-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,573","6,549",10,-,-,-
10-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹3,960","7,922",4,-,-,-
11-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,140","5,000",5,-,-,-
12-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹1,516","3,725",5,-,-,-
13-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹1,154","2,702",-,-,-,-
17-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹210,705,-,-,-,-
18-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹1,481","4,446",6,-,-,-
19-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹814,"2,194",4,-,-,-
20-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹3,002","5,888",7,-,-,-
21-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,130","4,559",5,-,-,-
22-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹3,771","6,176",-,-,-,-
23-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,554","4,796",4,-,-,-
24-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,200","3,908",3,-,-,-
25-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,826","4,522",5,-,-,-
26-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹1,464","2,376",2,-,-,-
27-09-2024,AHD,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,366","3,670",3,-,-,-
01-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹0,2,-,-,-,-
02-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹277,"1,187",15,-,-,-
03-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹1,401","4,581",40,-,-,-
04-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹1,943","5,116",43,-,1,-
05-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹9,571","21,741",218,-,4,2
06-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹6,176","13,505",123,-,3,-
07-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹7,601","20,826",204,-,3,2
08-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹17,888","50,760",482,-,4,5
09-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹10,092","74,767",731,-,2,1
10-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹3,079","23,383",247,-,4,1
15-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹860,"4,755",56,-,-,-
16-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹4,160","21,605",212,-,2,-
17-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹1,746","12,191",135,-,-,-
18-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹970,"8,038",62,-,-,-
19-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹972,"8,244",54,-,-,-
20-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹973,"8,465",69,-,3,1
21-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹211,"2,254",9,-,1,-
22-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹660,"5,880",50,-,-,-
23-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹1,538","13,907",114,-,1,-
24-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹2,043","18,104",119,-,-,-
25-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹2,851","23,507",200,-,1,-
26-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹5,841","40,178",335,-,2,-
27-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹2,675","21,676",137,-,-,-
28-09-2024,AHD,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹0,-,-,-,1,-
29-09-2024,AHD,Search Targeting,Skip,iOS,Females,2554,AllInc,₹89,299,1,94,-,-
30-09-2024,AHD,Search Targeting,Skip,iOS,Females,2554,AllInc,₹84,308,-,102,-,-
01-10-2024,AHD,Search Targeting,Skip,iOS,Females,2554,AllInc,₹116,332,3,98,-,-
02-10-2024,AHD,Search Targeting,Skip,iOS,Females,2554,AllInc,₹101,358,-,112,-,-
03-10-2024,AHD,Search Targeting,Skip,iOS,Females,2554,AllInc,₹141,432,2,145,-,-
04-10-2024,AHD,Search Targeting,Skip,iOS,Females,2554,AllInc,₹177,489,3,150,-,-
05-10-2024,AHD,Search Targeting,Skip,iOS,Females,2554,AllInc,₹119,388,1,123,-,-
06-10-2024,AHD,Search Targeting,Skip,iOS,Females,2554,AllInc,₹114,316,1,123,-,-
07-10-2024,AHD,Search Targeting,Skip,iOS,Females,2554,AllInc,₹30,90,-,31,-,-
30-09-2024,AHD,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹1,027","4,124",34,"1,441",-,-
01-10-2024,AHD,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹2,599","8,670",74,"3,091",1,-
02-10-2024,AHD,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹2,821","10,957",89,"3,756",-,-
03-10-2024,AHD,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹3,069","12,550",113,"4,054",-,-
04-10-2024,AHD,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹3,813","15,465",110,"4,769",2,-
05-10-2024,AHD,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹3,216","14,799",124,"4,797",1,-
06-10-2024,AHD,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹1,793","9,398",74,"3,256",-,-
07-10-2024,AHD,Search Targeting,Skip,Android,Females,2554,T50Inc,₹553,"2,859",20,"1,100",-,-
29-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹46,70,1,36,-,-
30-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹39,80,-,34,-,-
01-10-2024,AHD,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹53,87,-,34,-,-
02-10-2024,AHD,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹35,80,-,31,-,-
03-10-2024,AHD,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹37,80,-,30,-,-
04-10-2024,AHD,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹36,104,-,32,-,-
05-10-2024,AHD,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹46,123,1,42,-,-
06-10-2024,AHD,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹35,98,-,40,-,-
07-10-2024,AHD,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹9,23,-,9,-,-
01-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹67,501,-,92,-,-
02-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹46,375,-,104,-,-
03-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹40,504,1,123,-,-
04-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹4,454","34,922",13,"8,812",-,-
05-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹2,539","40,761",2,"15,647",-,-
06-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹10,298","57,303",19,"17,091",-,-
07-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹31,214","109,759",35,"34,306",-,-
08-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹11,744","34,761",13,"10,717",-,-
09-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹8,739","32,420",16,"7,585",-,-
10-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹8,056","25,257",12,"6,292",-,-
11-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹4,793","17,950",9,"4,341",-,-
12-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹5,120","22,208",11,"5,653",-,-
13-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹2,230","9,356",9,"2,958",-,-
28-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹3,704","11,810",13,"2,695",-,-
29-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹5,030","17,691",12,"5,597",-,-
30-09-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹1,938","10,983",8,"2,610",-,-
01-10-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹1,870","10,878",13,"3,823",-,-
02-10-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹739,"6,081",5,"2,057",-,-
03-10-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹708,"5,503",5,"1,914",-,-
04-10-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹546,"4,282",2,"1,632",-,-
05-10-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹221,"1,715",1,635,-,-
06-10-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹5,70,-,13,-,-
07-10-2024,AHD,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹16,189,-,116,-,-
14-09-2024,AHD,Search Targeting,Skip,Android,Males,2534,T30Inc,₹15,122,-,71,-,-
15-09-2024,AHD,Search Targeting,Skip,Android,Males,2534,T30Inc,₹702,"4,523",22,"1,549",-,-
16-09-2024,AHD,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹1,776","11,017",77,"3,326",-,-
17-09-2024,AHD,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹1,709","8,373",67,"2,593",-,-
18-09-2024,AHD,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹1,650","6,819",58,"2,112",1,-
19-09-2024,AHD,Search Targeting,Skip,Android,Males,2534,T30Inc,₹605,"2,193",15,796,-,-
20-09-2024,AHD,Search Targeting,Skip,Android,Males,2534,T30Inc,₹558,"2,282",14,776,-,-
29-09-2024,AHD,Search Targeting,Skip,Android,Males,2534,T30Inc,₹34,489,2,60,-,-
30-09-2024,AHD,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹1,808","17,439",158,"3,120",-,-
01-10-2024,AHD,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹1,738","14,598",140,"2,552",-,1
02-10-2024,AHD,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹1,526","12,619",124,"2,378",1,-
03-10-2024,AHD,Search Targeting,Skip,Android,Males,2534,T30Inc,₹764,"6,197",49,"1,262",-,-
04-10-2024,AHD,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹3,499","31,927",283,"6,441",-,-
05-10-2024,AHD,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹1,527","14,427",112,"4,318",1,-
06-10-2024,AHD,Search Targeting,Skip,Android,Males,2534,T30Inc,₹695,"6,143",45,"2,687",-,-
07-10-2024,AHD,Search Targeting,Skip,Android,Males,2534,T30Inc,₹219,"1,783",11,941,-,-
14-09-2024,AHD,Search Targeting,Skip,Android,Males,3544,T30Inc,₹8,61,-,38,-,-
29-09-2024,AHD,Search Targeting,Skip,Android,Males,3544,T30Inc,₹51,642,4,82,-,-
30-09-2024,AHD,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹3,701","30,414",260,"5,966",-,-
01-10-2024,AHD,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹3,118","23,050",187,"4,009",2,-
02-10-2024,AHD,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹2,457","19,277",163,"3,382",2,1
